room,scene_uid,target_total,horizontal_total,before_all_acc_simple,after_all_acc_simple,before_horizontal_acc_simple,after_horizontal_acc_simple,edits,final_movement,score_before,score_after,overlap_area_before,overlap_area_after,oob_before,oob_after,text
diningroom,66082784-28d9-41e7-94bd-09a72fa335cf_LivingDiningRoom-2891,1,1,1.0,1.0,1.0,1.0,0,0.0,0.32117017495240885,0.32117017495240885,0.04285877405748682,0.04285877405748682,0.0,0.0,Place a brown coffee table with wooden top behind a black and white tv stand with drawers.
diningroom,66bc95cb-672b-4acd-92f1-ba4ed3a6aa83_DiningRoom-2432,1,1,1.0,1.0,1.0,1.0,0,0.0,0.06584945087866782,0.06584945087866782,0.0022431587887381844,0.0022431587887381844,0.0,0.0,Place a dining chair behind a console table.
diningroom,672b75fe-1120-4627-80a9-5616d99c3423_DiningRoom-24272,1,1,0.0,1.0,0.0,1.0,1,0.7260858459064141,0.9686141915142386,0.3879693297696294,0.20927802050400005,0.20927802050400005,0.0,0.0,Position a brown dining chair with an upholstered seat closely in front of a flower dining table.
diningroom,6799c7da-4248-4fa1-9d6d-c8acf521a414_LivingDiningRoom-13177,0,0,0.0,0.0,0.0,0.0,0,0.0,0.15178176924797757,0.15178176924797757,0.4336621978513645,0.4336621978513645,0.0,0.0,Set up a multi-seat sofa with pillows in front of a brown stool with wooden legs.
diningroom,6a03badb-61ab-4e22-9564-de2fd2ed1938_DiningRoom-25528,2,2,0.5,0.5,0.5,0.5,0,0.0,0.9612958086013911,0.9612958086013911,0.05454949536957258,0.05454949536957258,0.0,0.0,"Put a grey dining chair with wooden legs to the near left of a grey dining table with legs. Then, set up a grey dining chair with wooden legs in front of a dining chair."
diningroom,6b56575f-a746-4062-8296-b566d5de7b60_LivingDiningRoom-41360,2,2,0.0,0.0,0.0,0.0,0,0.0,10.044054199790086,10.044054199790086,0.1258691422573899,0.1258691422573899,0.0,0.0,"Add a black and brown dining table to the near right of a yellow dining chair with a beige seat. Additionally, put a coffee table to the right of a black and silver coffee table."
diningroom,6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,1,1,0.0,1.0,0.0,1.0,1,1.3717691122357425,1.431202165633747,0.22577500334931505,0.16046488537435935,0.16046488537435935,0.0,0.0,Put a beige loveseat sofa to the right of a bookshelf with books.
diningroom,6d13bd56-8931-486a-8490-61752942a6de_DiningRoom-43067,1,1,1.0,1.0,1.0,1.0,0,0.0,0.023163649653138343,0.023163649653138343,0.049212246296249984,0.049212246296249984,0.0,0.0,Set up a black dining chair with a black seat closely behind a black glass dining table.
diningroom,6f6fab3b-e42d-4458-8f93-ed9d006cb087_DiningRoom-8121,2,2,0.5,1.0,0.5,1.0,1,0.5717003181862501,1.0786138251007278,0.5765410489317403,0.06026243113500299,0.03407561285485834,0.0,0.0,"Arrange a gray console table with a black board closely in front of a dining table. Next, place a gray console table with a black board in front of a white pendant lamp with a shade."
diningroom,708218c2-ff5f-450f-9a8a-c82e6ad896a9_LivingDiningRoom-32452,2,2,0.0,0.5,0.0,0.5,2,1.9742305015110346,3.236067713265532,1.4727386307070605,0.23268282863105633,0.16880947053055634,0.0,0.0,"Arrange a grey dining table with a metal base behind a gray dining chair. Finnally, put a grey tv stand with a drawer closely behind a coffee table."
diningroom,70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3668090389209878,0.3668090389209878,0.0,0.0,0.0,0.0,Set up a wooden dining table left of a white metal stool.
diningroom,710da331-89a8-4480-b4d1-9621baf5a93c_LivingDiningRoom-9939,1,0,1.0,1.0,0.0,0.0,0,0.0,0.04640017373654044,0.04640017373654044,0.13257192496154413,0.13257192496154413,0.0,0.0,Position a dining table below a black pendant lamp hanging.
diningroom,73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,1,1,1.0,1.0,1.0,1.0,0,0.0,0.32589555226993655,0.32589555226993655,0.060339403098412764,0.060339403098412764,0.0,0.0,Add a black glass dining table with metal legs behind a bookshelf with shelves.
diningroom,74fa622c-58f2-4375-b6b5-684659581385_LivingDiningRoom-78283,1,1,0.0,1.0,0.0,1.0,1,2.069135657566737,2.0987137586799527,0.3138067008385505,0.17288691980154897,0.17288691980154897,0.0,0.0,Add a coffee table with a chess board to the left of a marble dining table with a metal base.
diningroom,750705bf-a44a-4391-8c7a-dd199a96bdae_LivingDiningRoom-14848,2,2,0.0,1.0,0.0,1.0,1,1.731158059163501,3.5215025381128244,0.21773896709962012,0.11460344456482524,0.0,0.0,0.0,"Position a dining chair to the left of a gray coffee table with a black base. Next, put a gray coffee table with a black base to the right of a grey dining chair with a wooden frame."
diningroom,75be4842-6167-4b77-a131-859b40255ed9_DiningRoom-6919,1,0,1.0,1.0,0.0,0.0,0,0.0,0.068897785145033,0.068897785145033,0.1968508147000943,0.1968508147000943,0.0,0.0,Arrange a dining table below a black pendant lamp with a handle.
diningroom,78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,2,2,0.5,1.0,0.5,1.0,1,1.1510886675523415,1.3458985255921663,0.536006135924349,0.12657708279000446,0.12657708279000446,0.0,0.0,"Add a black oval dining table with a black base to the near left of a grey dining chair with a wooden frame. Then, arrange a black oval dining table with a black base behind a tv stand."
diningroom,7b5eeb04-1392-4e97-b773-45e964e0698f_LivingDiningRoom-9744,1,1,0.0,0.0,0.0,0.0,0,0.0,5.052178457098544,5.052178457098544,0.14908130599583996,0.14908130599583996,0.0,0.0,Add a black corner side table with a hole to the left of a black loveseat sofa with a black cushion.
diningroom,811213d3-3ae0-4456-9f16-48ee33b2d560_DiningRoom-17147,2,2,1.0,1.0,1.0,1.0,0,0.0,0.09565355742683783,0.09565355742683783,0.04996047999737815,0.04996047999737815,0.0,0.0,"Put a black and gray console table with doors to the right of a pendant lamp. Then, put a console table to the right of a black dining chair."
diningroom,8321a64d-d3ba-4901-b3d2-2b3d1101e529_LivingDiningRoom-63349,1,0,1.0,1.0,0.0,0.0,0,0.0,0.050015041547142675,0.050015041547142675,0.14290011870612193,0.14290011870612193,0.0,0.0,"Place a coffee table to the left of a gray l-shaped sofa with a blanket. Additionally, set up a black pendant lamp with leaves above a black dining table with a round top."
diningroom,838bdb43-9217-4b8b-a6ea-340a256cca0e_LivingDiningRoom-71691,1,1,0.0,1.0,0.0,1.0,1,0.7914190824230307,0.8877970412619292,0.17401627685773227,0.25351492223652694,0.2115599627627674,0.0,0.0,Place a black dining table with a black top right of a black and white bookshelf with squares.
diningroom,8565e208-9e7e-4529-804a-23052c33631e_LivingDiningRoom-74612,1,1,1.0,1.0,1.0,1.0,0,0.0,0.19840117580945885,0.19840117580945885,0.22205927952768278,0.22205927952768278,0.0,0.0,Arrange a black dining table with a square base closely behind a black dining chair with a black frame.
diningroom,871235f6-ecd6-4a95-86e2-312c2f9ffe55_LivingDiningRoom-29009,1,1,0.0,1.0,0.0,1.0,1,2.978017343886968,3.0158467126528805,0.3833851705176781,0.06006596928926281,0.06006596928926281,0.0,0.0,Arrange a black corner side table with a round base behind a black loveseat sofa with a frame.
diningroom,8c069e29-9332-4e92-b13d-a6f190df120f_DiningRoom-6259,2,2,0.0,1.0,0.0,1.0,2,3.590210448174868,2.0048603310349065,0.4560063140439562,0.04337445789420611,0.04337445789420611,0.0,0.0,Place a brown dining table with two legs closely in front of a blue dining chair with black legs. And set up a brown dining table with two legs closely to the right of a wooden console table with a plant and a laptop.
diningroom,8caa5850-3914-427c-ad99-cbb4b2f517a1_LivingDiningRoom-32202,1,1,0.0,1.0,0.0,1.0,1,2.1171653573101947,1.6095437899138187,0.27002201877007337,0.11829429265275299,0.03132050255099997,0.0,0.0,Set up a brown coffee table with metal legs left of an armchair.
diningroom,8e8db6d3-3f5e-4d95-9a23-ec6d57ff5cdd_LivingDiningRoom-4696,1,1,0.0,1.0,0.0,1.0,1,1.4774226574379545,1.4677629542652624,0.18229071889255455,0.005722892240039981,0.0,0.0,0.0,Add a wooden dining table with a round base closely in front of a green dining chair with black legs.
diningroom,8ef1ac63-da17-4f85-94ad-d784649329c6_DiningRoom-451,1,1,0.0,0.0,0.0,0.0,0,0.0,5.015930204413205,5.015930204413205,0.0455148697520134,0.0455148697520134,0.0,0.0,Arrange a console table with books and a drawer to the right of a blue striped dining chair.
diningroom,90efe970-79b9-432c-a676-290e1a00a31f_LivingDiningRoom-8452,1,1,0.0,1.0,0.0,1.0,1,2.0761705264002743,2.1000126857852464,0.2541404631680329,0.0908730657248479,0.0,0.0,0.0,Set up a dining chair to the close left of a coffee table.
diningroom,9178e733-092a-49e5-a900-b375d6a68dd1_DiningRoom-18332,2,2,1.0,1.0,1.0,1.0,0,0.0,0.639482264892293,0.639482264892293,0.06782756733524999,0.06782756733524999,0.0,0.0,"Set up a dining chair closely in front of a dining table. Finnally, put a black dining chair closely in front of a pendant lamp."
diningroom,93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,1,1,0.0,0.0,0.0,0.0,0,0.0,5.023006986826396,5.023006986826396,0.06573424807541833,0.06573424807541833,0.0,0.0,Arrange a black and white marble corner side table with a black base behind a black tv stand with a handle.
diningroom,987d0a4b-07d5-4958-aac4-cefaa277d511_DiningRoom-8951,1,1,0.0,1.0,0.0,1.0,1,0.9739266382945195,1.2184613806718185,0.4335418615312356,0.17961072047999968,0.17961072047999968,0.0,0.0,Set up a black plastic dining chair with black legs closely in front of a black plastic dining chair with black legs.
diningroom,9886aa9f-f331-48e4-88a0-4e56ccaabe7f_DiningRoom-9982,2,2,0.0,0.5,0.0,0.5,1,1.1249934605952803,5.9342204642886625,5.14001737265633,5.18782425624344e-05,5.18782425624344e-05,0.0,0.0,"Arrange a blue striped dining chair to the close right of a blue striped dining chair. Finnally, set up a blue striped dining chair left of a shelf."
diningroom,9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3206666474152593,0.3206666474152593,0.06977747974566176,0.06977747974566176,0.0,0.0,Set up a yellow children cabinet to the right of a coffee table with a drawer and shelf.
diningroom,9af467c6-d6ee-4530-a48f-87d4f942ac04_DiningRoom-168152,1,1,0.0,1.0,0.0,1.0,1,0.5808374223036332,0.6664800145879594,0.13391576882622971,0.23186112033282075,0.16918650899941068,0.0,0.0,Place a gray dining chair with a wooden seat closely in front of a dining table.
diningroom,9af95d77-acc9-4ab0-b951-1dc42afae8a4_DiningRoom-5492,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3800364787695833,0.3800364787695833,0.0,0.0,0.0,0.0,Position a grey dining table with legs closely in front of a grey dining chair with wooden legs.
diningroom,9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,2,2,0.5,1.0,0.5,1.0,1,2.11646248596827,1.9101073785836924,0.5911028676048512,0.17213555516422516,0.19666947490810882,0.0,0.0,Place a grey corner side table with a wooden top in front of an armchair. And position a gray coffee table with a black top to the right of a multi seat sofa.
diningroom,9d21c2a0-3cc4-4ce4-a926-506ed2c32a14_DiningRoom-375,1,1,1.0,1.0,1.0,1.0,0,0.0,0.1701482867251124,0.1701482867251124,0.05728147994722328,0.05728147994722328,0.0,0.0,Arrange a dining chair to the close right of a brown dining chair with a metal frame.
diningroom,9d3329f3-b506-49ce-9edd-ac5155143bf4_DiningRoom-3017,2,1,0.5,1.0,0.0,1.0,1,0.9057096500964374,1.145756279810624,0.38052387602519033,0.13108883883503403,0.0017712041686497304,0.0,0.0,"Position a dining chair closely in front of a black pendant lamp with five lights. Then, place a pendant lamp above a black oval dining table with black legs."
diningroom,9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,1,1,0.0,1.0,0.0,1.0,1,1.3000581967383469,1.299021647589953,0.16100698360860163,0.0,0.0,0.0,0.0,Place a wooden dining chair behind a brown tv stand with glass doors.
diningroom,9f7ebccd-db81-4599-aafa-936c371f9012_LivingDiningRoom-22877,1,1,1.0,1.0,1.0,1.0,0,0.0,0.16278523528134858,0.16278523528134858,0.041954959473759705,0.041954959473759705,0.0,0.0,Position a black metal dining table closely behind a dining chair.
diningroom,9f8f93c4-796c-41ff-863d-c7713981e450_LivingDiningRoom-4027,2,2,0.0,1.0,0.0,1.0,2,4.9561102539330415,3.279688148578719,0.6047332304719649,0.0,0.0,0.0,0.0,"Add a brown dining table with a hole closely to the right of a dining chair. Finnally, put a multi seat sofa to the left of a pendant lamp."
diningroom,a002b6aa-5fcb-4491-88b8-a8bf0f70f598_LivingDiningRoom-9373,1,0,0.0,0.0,0.0,0.0,0,0.0,0.037588422845637175,0.037588422845637175,0.10739549384467764,0.10739549384467764,0.0,0.0,Place a silver pendant lamp with five lamps above a black marble dining table with two legs.
diningroom,a0f0e5f2-09a8-4a38-a4a3-7e88a67c1575_LivingDiningRoom-1315,2,2,0.0,1.0,0.0,1.0,1,1.1507779301104741,2.7684187199805304,0.7055239326973373,0.0,0.004696573420726838,0.0,0.0,Place a black plastic dining table closely to the right of a black dining chair with a black frame. And arrange a wooden ceiling lamp with a metal shelf and a tabletop to the right of a dining table.
diningroom,a51a334d-6705-4820-8f10-4d024ba28d37_LivingDiningRoom-6081,0,0,0.0,0.0,0.0,0.0,0,0.0,0.04592003254261073,0.04592003254261073,0.1312000929788878,0.1312000929788878,0.0,0.0,Install a black and white circular pendant lamp to the right of a multi-seat sofa with pillows.
diningroom,a6121dc7-7fc9-4ca0-af1d-bacd537be48a_LivingDiningRoom-1196,1,1,1.0,1.0,1.0,1.0,0,0.0,0.0400876274955774,0.0400876274955774,0.0,0.0,0.0,0.0,"Put a coffee table with two shapes to the close left of a classic chinese wooden chair. Finnally, arrange a coffee table with two shapes closely in front of a lounge chair with a pillow."
diningroom,a6295210-e8d7-401e-a5db-6efeef45e5d5_LivingDiningRoom-19698,2,1,0.5,0.5,0.0,0.0,0,0.0,5.147274003492,5.147274003492,0.4207828671200002,0.4207828671200002,0.0,0.0,"Position a brown dining table with two legs below a pendant lamp with a network of dots. Finnally, position a modern tv stand with drawers and doors in front of a brown loveseat sofa."
diningroom,a62c4a8d-d297-402a-b688-5d551d889530_DiningRoom-164,2,2,0.0,0.0,0.0,0.0,2,1.388929366953906,3.4423195455620403,2.2637179917552492,0.06911498566785496,0.06911498566785496,0.0,0.0,"Position a brown dining table with a square wood top to the left of a wooden dining chair. Additionally, hang a black pendant lamp right of a wooden dining chair."
diningroom,a9efa7e9-ca08-4e7b-84cb-a1cbe3a71211_LivingDiningRoom-43160,2,2,0.0,0.0,0.0,0.0,0,0.0,10.0030537713761,10.0030537713761,0.008725061074569888,0.008725061074569888,0.0,0.0,"Add a black and blue lounge chair with a blue seat behind a black and blue lounge chair with a blue seat. Next, arrange a black and blue lounge chair with a blue seat to the right of a black console table with a drawer and two legs."
diningroom,aa8112cc-d57e-4a9f-a425-d40e7d114b08_DiningRoom-34036,2,1,0.5,1.0,0.0,1.0,1,1.9909364274808414,2.346791480633186,0.8869331599326075,0.010016538956874996,0.010016538956874996,0.0,0.0,"Place a black pendant lamp hanging above a black and grey dining table. Additionally, position a black and white wine cabinet left of a black dining chair."
diningroom,aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,2,2,1.0,1.0,1.0,1.0,0,0.0,0.8072130987172897,0.8072130987172897,0.043404213928237255,0.043404213928237255,0.0,0.0,Position a blue cushion stool behind a black coffee table with two legs. And arrange a stool behind a multi seat sofa.
diningroom,af30f054-a88b-4acf-b497-5f67cbd25af6_DiningRoom-114621,2,2,0.0,1.0,0.0,1.0,1,0.818903278929153,0.9769605067084973,0.1388155518866951,0.08727759547199061,0.08727759547199061,0.0,0.0,Place a black dining chair with a blue seat to the near left of a brown dining table with two legs. Place a dining chair to the near left of a brown dining table with two legs.
diningroom,af474567-7aec-4b7f-8e0a-9054871beb8a_DiningRoom-33238,2,2,1.0,1.0,1.0,1.0,0,0.0,0.402939824238201,0.402939824238201,0.0,0.0,0.0,0.0,"Position a blue dining table with a wooden top behind a white cabinet with a vase. Then, position a blue dining table with a wooden top behind a white cabinet with a vase."
diningroom,b0dc2c16-296a-491e-a82b-d2d7fd8fdada_LivingDiningRoom-968,1,1,0.0,1.0,0.0,1.0,1,2.3271388842157568,2.3493365074494386,0.29445421277591693,0.05760298477511214,0.02913584762864616,0.0,0.0,Set up a black marble dining table with two legs in front of a dining chair.
diningroom,b28a98d3-1348-478e-825d-572ee7454666_LivingDiningRoom-13555,1,1,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,Put a metal-framed dining table with marble top to the right of a grey metal stool.
diningroom,b9c1aec3-a600-4084-908a-c351c423a357_LivingDiningRoom-19374,1,1,0.0,0.0,0.0,0.0,0,0.0,5.012499284428363,5.012499284428363,0.03571224122389236,0.03571224122389236,0.0,0.0,Position a black marble corner side table behind a brown leather loveseat sofa with pillows.
diningroom,bb12eac8-8dc8-46e9-b614-f5af84404423_DiningRoom-69393,1,1,0.0,0.0,0.0,0.0,1,0.42436619481883764,1.6982565513217953,1.3417899954985584,0.21055587004516113,0.21055587004516113,0.0,0.0,Set up a pendant lamp to the left of a dining chair.
diningroom,bb4a55db-d988-4d61-bc52-175a9a8cec51_DiningRoom-87276,1,1,0.0,0.0,0.0,0.0,3,0.9235089157182632,1.7007299094478543,1.095744768669995,0.029117615285304533,0.0009147507305971775,0.0,0.0,Arrange a black metal dining chair left of a black metal dining chair.
diningroom,bbb6f659-f2da-4785-95f3-5fdcf0f66dd4_LivingDiningRoom-4850,0,0,0.0,0.0,0.0,0.0,0,0.0,0.11315894971464997,0.11315894971464997,0.32331128489899996,0.32331128489899996,0.0,0.0,"Set up a tv stand behind a gray multi-seat sofa with pillows. Additionally, place a black coffee table with two legs behind a gray multi-seat sofa with pillows."
diningroom,bbf5f0c3-25b9-4288-afa1-f2545fab15ba_DiningRoom-16460,1,1,0.0,0.0,0.0,0.0,1,0.989495721418209,1.95875604681041,1.121430497158705,0.14750278390465818,0.14750278390465818,0.0,0.0,Put a black rectangular dining table with legs right of a brown and beige dining chair.
diningroom,bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,2,2,1.0,1.0,1.0,1.0,0,0.0,0.8840577159912607,0.8840577159912607,0.09440307867924003,0.09440307867924003,0.0,0.0,Arrange a black marble dining table with two legs to the left of a black and silver ceiling lamp with a design. Place a dining chair to the left of a silver flower coffee table runner.
diningroom,be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,2,2,0.5,1.0,0.5,1.0,1,1.040648557231059,1.7730672038262432,0.8028407257604948,0.24460584890483875,0.118821957084792,0.0,0.0,"Add a grey cabinet with metal legs to the right of a dining table. Next, set up a dining table to the close left of a brown upholstered dining chair with a wooden base."
diningroom,be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,2,2,0.0,1.0,0.0,1.0,2,1.8075477672139593,2.2399687710368084,0.9495561500688915,0.057671832116711355,0.04030612981806776,0.0,0.0,"Install a black circular pendant lamp to the right of a bookshelf. Then, set up a black bookshelf to the near left of a black dining chair with a black frame."
diningroom,bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,1,0,1.0,1.0,0.0,0.0,0,0.0,0.08978701289290675,0.08978701289290675,0.25653432255116215,0.25653432255116215,0.0,0.0,Set up a metal-framed dining table with marble top below a modern pendant lamp with black lights.
diningroom,c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,2,2,0.0,0.5,0.0,0.5,3,8.727134367206862,8.679987081897101,1.7727691688169047,0.01800306323999997,0.06805114561664818,0.0,0.0,"Put a dining chair left of a black and brown dining table with black legs. Next, set up a black and brown dining table with black legs right of a black corner side table with a shelf."
diningroom,c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,2,2,0.0,0.5,0.0,0.5,1,0.7785156503250925,3.356515980413928,1.4300824579171594,0.08839175718503077,0.011364674505170093,0.0,0.0,Place a black glass dining table with a metal base in front of a dining table. And put a black glass dining table with a metal base in front of a grey dining chair with black legs.
diningroom,c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,1,1,1.0,1.0,1.0,1.0,0,0.0,0.33211202104742965,0.33211202104742965,0.0,0.0,0.0,0.0,Place a black pendant lamp with hanging balls in front of a brown loveseat sofa.
diningroom,c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,1,1,0.0,1.0,0.0,1.0,1,1.0359079295089786,1.0787551135771474,0.16503540642706077,0.16783377478480646,0.10207558538852385,0.0,0.0,Arrange a multi seat sofa in front of a black metal pendant lamp with a hanging ball.
diningroom,cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0445468750806333,0.0445468750806333,0.12727678594466657,0.12727678594466657,0.0,0.0,Position a grey pendant lamp closely to the left of a multi-seat sofa with pillows.
diningroom,cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,1,1,0.0,1.0,0.0,1.0,1,1.4333293374014637,1.511187440714074,0.2302348860196675,0.18803045727341094,0.15210104437569105,0.0,0.0,"Set up a coffee table below two hanging pendant lamps with black and white wires. Next, arrange a black round dining table with a metal base closely in front of a wooden dining chair."
diningroom,d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,2,2,0.5,0.5,0.5,0.5,0,0.0,1.4749882105859982,1.4749882105859982,0.0,0.0,0.0,0.0,"Add a floral dining chair closely to the left of a dining chair. Finnally, set up a dining chair in front of a floral dining chair."
diningroom,d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,1,1,1.0,1.0,1.0,1.0,0,0.0,0.6520989857818827,0.6520989857818827,0.1503240716739049,0.1503240716739049,0.0,0.0,Put a black dining table with four legs in front of a tv stand.
diningroom,d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,1,1,1.0,1.0,1.0,1.0,0,0.0,0.35951261127989065,0.35951261127989065,0.30346903749057574,0.30346903749057574,0.0,0.0,Put a cabinet behind a marble dining table with two legs and a marble top.
diningroom,d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,1,1,0.0,0.0,0.0,0.0,2,1.527422337397136,2.265153396240039,0.9763473599661447,0.0,0.002064199629057957,0.0,0.0,Put a black dining chair with a black seat right of a dining chair.
diningroom,d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,2,2,0.0,1.0,0.0,1.0,4,3.8421458053084643,3.5431132481587717,0.9938019609872909,0.11480724395842909,0.029272682802688674,0.0,0.0,"Position a black dining table with a round top behind a dining chair. Next, add a dining chair behind a pendant lamp with lots of lights."
diningroom,d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,1,0,1.0,1.0,0.0,0.0,0,0.0,0.02627684795969607,0.02627684795969607,0.0750767084562745,0.0750767084562745,0.0,0.0,"Put a wooden coffee table with a hole in the middle below a pendant lamp. Additionally, arrange a wooden coffee table with a hole in the middle to the left of a brown l-shaped sofa."
diningroom,d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,0,0,0.0,0.0,0.0,0.0,0,0.0,0.16186831315277048,0.16186831315277048,0.4624808947222014,0.4624808947222014,0.0,0.0,Put a multi-seat sofa with pillows right of a brown coffee table with a wooden base.
diningroom,dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3389228304704884,0.3389228304704884,0.0,0.0,0.0,0.0,Arrange a brown and beige dining chair closely in front of a black oval dining table with black legs.
diningroom,e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,2,2,0.0,0.5,0.0,0.5,2,3.293340061861997,4.259584494531845,1.351344265100712,0.0,0.0,0.0,0.0,Put a wooden console table with glass doors left of a black leather dining chair. Put a marble dining table with two legs and a marble top to the close left of a dining chair.
diningroom,e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,2,2,1.0,1.0,1.0,1.0,0,0.0,0.5948714964179966,0.5948714964179966,0.043520432863984285,0.043520432863984285,0.0,0.0,"Place a black and white geometric tv stand behind a black metal pendant lamp with a hanging ball. Finnally, arrange a black armchair with a cushion right of a loveseat sofa."
diningroom,e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,1,1,1.0,1.0,1.0,1.0,0,0.0,0.40097132850465805,0.40097132850465805,0.0,0.0,0.0,0.0,Arrange a black coffee table with a wooden top right of a loveseat sofa.
diningroom,e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,1,1,0.0,1.0,0.0,1.0,1,1.3476849744117287,1.3658406333056377,0.16672219692940746,0.028734318144000008,0.0,0.0,0.0,Set up a brown dining table with two legs right of a pendant lamp with a hanging cage.
diningroom,eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,2,2,1.0,1.0,1.0,1.0,0,0.0,0.5741530185781225,0.5741530185781225,0.09997463818919598,0.09997463818919598,0.0,0.0,Position a black marble dining table with two legs to the right of a pink leather stool. Add a burgundy tufted loveseat sofa in front of a black coffee table with drawers.
diningroom,ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,2,2,0.5,1.0,0.5,1.0,1,3.1013170059807065,2.0938860436480176,0.857681680323637,0.20102756946149988,0.35783164582562527,0.0,0.0,"Put a gray loveseat sofa behind a gray loveseat sofa. Next, arrange a gray loveseat sofa behind a grey console table with metal legs."
diningroom,ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,2,2,0.0,1.0,0.0,1.0,2,2.9450541345891326,3.1660583217560125,0.5993786492241048,0.0,0.0,0.0,0.0,"Put a dining chair to the near left of a white plastic dining chair. Then, add a dining table closely in front of a white plastic dining chair."
diningroom,f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,1,1,0.0,1.0,0.0,1.0,1,0.6023221276090442,0.77010809234342,0.3368874729548656,0.24656630519423312,0.2568752750297734,0.0,0.0,"Add a brown dining table below a black and gold chandelier with black beads. Finnally, position a brown dining table closely to the right of a blue and purple lounge chair with a purple cushion."
diningroom,f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,1,1,0.0,1.0,0.0,1.0,1,0.5260766859590961,0.8089763817732052,0.4827912997354442,0.07242232305000007,0.07242232305000007,0.0,0.0,Add a grey fabric dining chair behind a grey fabric dining chair.
diningroom,f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,1,1,0.0,1.0,0.0,1.0,1,1.178859176550719,1.2127508869279597,0.17254331648445015,0.08455312229382855,0.07451490085246834,0.0,0.0,Place a black and white multi-seat sofa with pillows to the right of a dining chair. Position a multi seat sofa right of a gray console table with drawers.
diningroom,f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,1,1,0.0,1.0,0.0,1.0,1,1.0995045470141276,1.3625225928712035,0.35062694571765773,0.14350583982118184,0.0,0.0,0.0,Add a brown dining table with two legs closely to the right of a wooden dining chair with a wooden seat.
diningroom,f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,2,2,0.0,0.5,0.0,0.5,2,1.4570205942356687,2.195301385641008,1.1605514187516965,0.0,0.0,0.0,0.0,"Add a wooden dining chair to the left of a ceiling lamp. Next, set up a dining chair to the left of a wooden dining chair."
