room,scene_index,scene_uid,evaluation_uid,target_relation_count,floor_mesh_gate_available,floor_repair_accepted,random_accepted,random_available,cwgcp_accepted,cwgcp_runtime_seconds,cwgcp_unresolved_relations,cwgcp_selected_source,baseline_mesh_collision_pairs,floor_prior_mesh_collision_pairs,cwgcp_mesh_collision_pairs,baseline_satisfied,baseline_total,baseline_accuracy,baseline_obb_collision_pairs,baseline_obb_overlap_area,baseline_total_movement,baseline_max_movement,baseline_edited_objects,floor_prior_satisfied,floor_prior_total,floor_prior_accuracy,floor_prior_obb_collision_pairs,floor_prior_obb_overlap_area,floor_prior_total_movement,floor_prior_max_movement,floor_prior_edited_objects,random_satisfied,random_total,random_accuracy,random_obb_collision_pairs,random_obb_overlap_area,random_total_movement,random_max_movement,random_edited_objects,cwgcp_satisfied,cwgcp_total,cwgcp_accuracy,cwgcp_obb_collision_pairs,cwgcp_obb_overlap_area,cwgcp_total_movement,cwgcp_max_movement,cwgcp_edited_objects,generic_satisfied,generic_total,generic_accuracy,generic_obb_collision_pairs,generic_obb_overlap_area,generic_total_movement,generic_max_movement,generic_edited_objects
bedroom,139,d8f50afc-d93f-49f8-9170-b7b9fe880152_Bedroom-22570,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d8f50afc-d93f-49f8-9170-b7b9fe880152_Bedroom-22570,1,True,True,False,True,False,0.000671899993903935,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.5151415448159993,0.0,0.0,0,1,1,1.0,1,0.5151415448159993,0.0,0.0,0,1,1,1.0,1,0.5151415448159993,0.0,0.0,0,1,1,1.0,1,0.5151415448159993,0.0,0.0,0,1,1,1.0,1,0.5151415448159993,0.0,0.0,0
bedroom,140,db1bb23c-a728-4e9e-97b8-e98ffa8cb31b_MasterBedroom-40255,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::db1bb23c-a728-4e9e-97b8-e98ffa8cb31b_MasterBedroom-40255,1,True,True,False,True,False,0.0006390999988070689,1,baseline_rollback,2.0,2.0,2.0,1,1,1.0,3,0.8233577680955009,0.0,0.0,0,1,1,1.0,3,0.8233577680955009,0.0,0.0,0,1,1,1.0,3,0.8233577680955009,0.0,0.0,0,1,1,1.0,3,0.8233577680955009,0.0,0.0,0,1,1,1.0,3,0.8233577680955009,0.0,0.0,0
bedroom,141,dc270b69-a104-4f96-8676-e13d62b66cc0_SecondBedroom-9594,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::dc270b69-a104-4f96-8676-e13d62b66cc0_SecondBedroom-9594,1,True,True,True,True,False,0.07211200000165263,0,baseline_rollback,2.0,2.0,2.0,0,1,0.0,4,0.8409927103476298,0.0,0.0,0,1,1,1.0,4,0.8952255168492674,0.5822520352325429,0.5822520352325429,1,0,1,0.0,4,0.6851271372242848,0.582252035232543,0.582252035232543,1,0,1,0.0,4,0.8409927103476298,0.0,0.0,0,0,1,0.0,4,0.8409927103476298,0.0,0.0,0
bedroom,142,dc80719c-65f0-4662-a25c-ce747612ed07_MasterBedroom-18517,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::dc80719c-65f0-4662-a25c-ce747612ed07_MasterBedroom-18517,2,True,True,False,True,False,0.001108399999793619,2,baseline_rollback,0.0,0.0,0.0,0,2,0.0,4,0.7495412063859026,0.0,0.0,0,0,2,0.0,4,0.7495412063859026,0.0,0.0,0,0,2,0.0,4,0.7495412063859026,0.0,0.0,0,0,2,0.0,4,0.7495412063859026,0.0,0.0,0,0,2,0.0,4,0.7495412063859026,0.0,0.0,0
bedroom,143,e0f35822-09d8-453c-bf87-55f85387ad17_MasterBedroom-116808,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e0f35822-09d8-453c-bf87-55f85387ad17_MasterBedroom-116808,1,True,True,False,True,False,0.0009051000015460886,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,3,0.836876575415744,0.0,0.0,0,1,1,1.0,3,0.836876575415744,0.0,0.0,0,1,1,1.0,3,0.836876575415744,0.0,0.0,0,1,1,1.0,3,0.836876575415744,0.0,0.0,0,1,1,1.0,3,0.836876575415744,0.0,0.0,0
bedroom,144,e1bfc1be-b96b-43a3-9485-01a1ff78d9da_MasterBedroom-34912,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e1bfc1be-b96b-43a3-9485-01a1ff78d9da_MasterBedroom-34912,2,True,True,False,True,False,0.0011269999959040433,1,baseline_rollback,3.0,3.0,3.0,1,2,0.5,5,0.8503610096298682,0.0,0.0,0,1,2,0.5,5,0.8503610096298682,0.0,0.0,0,1,2,0.5,5,0.8503610096298682,0.0,0.0,0,1,2,0.5,5,0.8503610096298682,0.0,0.0,0,1,2,0.5,5,0.8503610096298682,0.0,0.0,0
bedroom,145,e2f3aa79-e130-445e-8773-b697ab77d9b8_SecondBedroom-3960,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e2f3aa79-e130-445e-8773-b697ab77d9b8_SecondBedroom-3960,2,True,True,True,True,True,0.0389807000028668,0,warm_start,1.0,1.0,1.0,1,2,0.5,2,1.196691273604793,0.0,0.0,0,2,2,1.0,2,1.196691273604793,0.6531912093148262,0.6531912093148262,1,1,2,0.5,2,1.1587240456610655,0.6531912093148262,0.6531912093148262,1,2,2,1.0,2,1.196691273604793,0.6531912093148262,0.6531912093148262,1,2,2,1.0,2,1.196691273604793,0.6531912093148262,0.6531912093148262,1
bedroom,146,e544c131-df87-4e5e-b889-75e6b89ae007_MasterBedroom-17206,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e544c131-df87-4e5e-b889-75e6b89ae007_MasterBedroom-17206,2,True,True,False,True,False,0.0011844000036944635,2,baseline_rollback,2.0,2.0,2.0,0,2,0.0,3,0.344568850178731,0.0,0.0,0,0,2,0.0,3,0.344568850178731,0.0,0.0,0,0,2,0.0,3,0.344568850178731,0.0,0.0,0,0,2,0.0,3,0.344568850178731,0.0,0.0,0,0,2,0.0,3,0.344568850178731,0.0,0.0,0
bedroom,147,e5a6fc8c-aaa9-460b-bab3-8fcd9aaaf6e2_MasterBedroom-109561,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e5a6fc8c-aaa9-460b-bab3-8fcd9aaaf6e2_MasterBedroom-109561,1,True,True,True,True,False,0.03305730000283802,0,baseline_rollback,2.0,2.0,2.0,0,1,0.0,3,0.3519615953614281,0.0,0.0,0,1,1,1.0,3,0.3630463089326499,0.4166870138949034,0.4166870138949034,1,0,1,0.0,3,0.3519615953614281,0.41668701389490337,0.41668701389490337,1,0,1,0.0,3,0.3519615953614281,0.0,0.0,0,0,1,0.0,3,0.3519615953614281,0.0,0.0,0
bedroom,148,e5afb85b-f9b0-48dc-9fa6-cdd46d3193b6_SecondBedroom-30334,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e5afb85b-f9b0-48dc-9fa6-cdd46d3193b6_SecondBedroom-30334,2,True,True,False,True,False,0.0007622999983141199,0,baseline_rollback,0.0,0.0,0.0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0
bedroom,149,e859dbc0-b994-41be-8d51-9857389a0a74_Bedroom-54233,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e859dbc0-b994-41be-8d51-9857389a0a74_Bedroom-54233,2,True,True,False,True,False,0.0011922999983653426,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,2,0.35438500154541996,0.0,0.0,0,2,2,1.0,2,0.35438500154541996,0.0,0.0,0,2,2,1.0,2,0.35438500154541996,0.0,0.0,0,2,2,1.0,2,0.35438500154541996,0.0,0.0,0,2,2,1.0,2,0.35438500154541996,0.0,0.0,0
bedroom,150,e8f14d6c-c37d-4ad2-9cf9-cdd57cdfe2b1_Bedroom-17102,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e8f14d6c-c37d-4ad2-9cf9-cdd57cdfe2b1_Bedroom-17102,1,True,True,False,True,False,0.0006994999930611812,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,3,0.16240958293947266,0.0,0.0,0,1,1,1.0,3,0.16240958293947266,0.0,0.0,0,1,1,1.0,3,0.16240958293947266,0.0,0.0,0,1,1,1.0,3,0.16240958293947266,0.0,0.0,0,1,1,1.0,3,0.16240958293947266,0.0,0.0,0
bedroom,151,ea107e07-4507-4189-aa07-445d944d5fce_MasterBedroom-40319,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ea107e07-4507-4189-aa07-445d944d5fce_MasterBedroom-40319,1,True,True,True,True,False,0.08855039999616565,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,4,0.6231101486834847,0.0,0.0,0,1,1,1.0,4,0.37544001642072555,0.9585077443624254,0.9585077443624254,1,1,1,1.0,4,0.6231101486834847,0.9585077443624257,0.9585077443624257,1,1,1,1.0,4,0.6231101486834847,0.0,0.0,0,1,1,1.0,4,0.6231101486834847,0.0,0.0,0
bedroom,152,eb41d9bd-e372-479c-9dc9-ea9f738bf9c4_MasterBedroom-28978,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::eb41d9bd-e372-479c-9dc9-ea9f738bf9c4_MasterBedroom-28978,1,True,True,False,True,False,0.0014383000016096048,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,5,1.7175198685892572,0.0,0.0,0,1,1,1.0,5,1.7175198685892572,0.0,0.0,0,1,1,1.0,5,1.7175198685892572,0.0,0.0,0,1,1,1.0,5,1.7175198685892572,0.0,0.0,0,1,1,1.0,5,1.7175198685892572,0.0,0.0,0
bedroom,153,ec8a5215-83a6-4325-ad7e-176c9c6f450f_MasterBedroom-392,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ec8a5215-83a6-4325-ad7e-176c9c6f450f_MasterBedroom-392,2,True,True,False,True,False,0.0013347999993129633,1,baseline_rollback,1.0,1.0,1.0,2,2,1.0,4,0.8101993832380112,0.0,0.0,0,2,2,1.0,4,0.8101993832380112,0.0,0.0,0,2,2,1.0,4,0.8101993832380112,0.0,0.0,0,2,2,1.0,4,0.8101993832380112,0.0,0.0,0,2,2,1.0,4,0.8101993832380112,0.0,0.0,0
bedroom,154,ed41e047-ee12-4f00-8add-0ee6b95d1585_MasterBedroom-3712,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ed41e047-ee12-4f00-8add-0ee6b95d1585_MasterBedroom-3712,2,True,True,True,True,True,0.053123100005905144,0,warm_start,2.0,2.0,2.0,1,2,0.5,5,1.1059119172323781,0.0,0.0,0,2,2,1.0,4,1.104911874662693,0.2977750059055574,0.2977750059055574,1,1,2,0.5,5,1.1059119172323781,0.29777500590555744,0.29777500590555744,1,2,2,1.0,4,1.104911874662693,0.2977750059055574,0.2977750059055574,1,2,2,1.0,4,1.104911874662693,0.2977750059055574,0.2977750059055574,1
bedroom,155,ef17e0e8-f83d-466e-9a2c-096d97599757_MasterBedroom-1446,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ef17e0e8-f83d-466e-9a2c-096d97599757_MasterBedroom-1446,1,True,True,True,True,False,0.015771899998071603,0,baseline_rollback,1.0,0.0,1.0,1,1,1.0,1,0.7030661805821393,0.0,0.0,0,1,1,1.0,1,0.7030661805821393,0.1688462939721756,0.1688462939721756,1,1,1,1.0,1,0.7030661805821393,0.1688462939721755,0.1688462939721755,1,1,1,1.0,1,0.7030661805821393,0.0,0.0,0,1,1,1.0,1,0.7030661805821393,0.0,0.0,0
bedroom,156,f0f07050-6651-4075-b2b2-5922d677247e_SecondBedroom-6847,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::f0f07050-6651-4075-b2b2-5922d677247e_SecondBedroom-6847,1,True,True,False,True,False,0.001188399997772649,1,baseline_rollback,3.0,3.0,3.0,0,1,0.0,5,2.740844526951684,0.0,0.0,0,0,1,0.0,5,2.740844526951684,0.0,0.0,0,0,1,0.0,5,2.740844526951684,0.0,0.0,0,0,1,0.0,5,2.740844526951684,0.0,0.0,0,0,1,0.0,5,2.740844526951684,0.0,0.0,0
bedroom,157,f7a3bd11-edb2-41ee-b15c-79730eba86b1_MasterBedroom-12183,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::f7a3bd11-edb2-41ee-b15c-79730eba86b1_MasterBedroom-12183,1,True,True,False,True,False,0.0012238999988767318,1,baseline_rollback,2.0,2.0,2.0,0,1,0.0,5,0.9198346686339804,0.0,0.0,0,0,1,0.0,5,0.9198346686339804,0.0,0.0,0,0,1,0.0,5,0.9198346686339804,0.0,0.0,0,0,1,0.0,5,0.9198346686339804,0.0,0.0,0,0,1,0.0,5,0.9198346686339804,0.0,0.0,0
bedroom,158,f9b7f141-b314-441a-8d8d-ba7a0227a483_Bedroom-8136,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::f9b7f141-b314-441a-8d8d-ba7a0227a483_Bedroom-8136,2,True,True,False,True,False,0.0009553999989293516,1,baseline_rollback,1.0,1.0,1.0,2,2,1.0,2,0.3831938321834395,0.0,0.0,0,2,2,1.0,2,0.3831938321834395,0.0,0.0,0,2,2,1.0,2,0.3831938321834395,0.0,0.0,0,2,2,1.0,2,0.3831938321834395,0.0,0.0,0,2,2,1.0,2,0.3831938321834395,0.0,0.0,0
bedroom,159,fd2905d1-64c4-4550-a118-3a5a9881c093_MasterBedroom-24714,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::fd2905d1-64c4-4550-a118-3a5a9881c093_MasterBedroom-24714,2,True,True,False,True,False,0.0008686000001034699,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,2,0.3824184099713088,0.0,0.0,0,2,2,1.0,2,0.3824184099713088,0.0,0.0,0,2,2,1.0,2,0.3824184099713088,0.0,0.0,0,2,2,1.0,2,0.3824184099713088,0.0,0.0,0,2,2,1.0,2,0.3824184099713088,0.0,0.0,0
bedroom,160,ff507d6c-aab0-476e-9f58-1f765cb8956e_Bedroom-13858,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ff507d6c-aab0-476e-9f58-1f765cb8956e_Bedroom-13858,1,True,True,False,True,False,0.0008275999934994616,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,3,0.08669862350526208,0.0,0.0,0,1,1,1.0,3,0.08669862350526208,0.0,0.0,0,1,1,1.0,3,0.08669862350526208,0.0,0.0,0,1,1,1.0,3,0.08669862350526208,0.0,0.0,0,1,1,1.0,3,0.08669862350526208,0.0,0.0,0
bedroom,161,ffd98024-7200-429e-8b9a-1234a5937826_MasterBedroom-118,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::ffd98024-7200-429e-8b9a-1234a5937826_MasterBedroom-118,1,True,True,False,True,False,0.0005041000040364452,1,baseline_rollback,0.0,0.0,0.0,1,1,1.0,2,0.7841438484568092,0.0,0.0,0,1,1,1.0,2,0.7841438484568092,0.0,0.0,0,1,1,1.0,2,0.7841438484568092,0.0,0.0,0,1,1,1.0,2,0.7841438484568092,0.0,0.0,0,1,1,1.0,2,0.7841438484568092,0.0,0.0,0
diningroom,0,004f900c-468a-4f70-83cc-aa2c98875264_LivingDiningRoom-27430,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::004f900c-468a-4f70-83cc-aa2c98875264_LivingDiningRoom-27430,1,True,True,False,True,False,0.0021892000004299916,0,baseline_rollback,0.0,0.0,0.0,0,1,0.0,3,0.5932089769033543,0.0,0.0,0,0,1,0.0,3,0.5932089769033543,0.0,0.0,0,0,1,0.0,3,0.5932089769033543,0.0,0.0,0,0,1,0.0,3,0.5932089769033543,0.0,0.0,0,0,1,0.0,3,0.5932089769033543,0.0,0.0,0
diningroom,1,00fe8139-76e8-42b4-bb41-7f9f085ac351_DiningRoom-15534,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::00fe8139-76e8-42b4-bb41-7f9f085ac351_DiningRoom-15534,2,True,True,False,True,False,0.0011775000020861626,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,0,0.0,0.0,0.0,0,2,2,1.0,0,0.0,0.0,0.0,0,2,2,1.0,0,0.0,0.0,0.0,0,2,2,1.0,0,0.0,0.0,0.0,0,2,2,1.0,0,0.0,0.0,0.0,0
diningroom,2,0192a842-531c-419a-923e-28db4add8656_DiningRoom-31158,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0192a842-531c-419a-923e-28db4add8656_DiningRoom-31158,1,True,True,False,True,False,0.002125699997122865,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,3,0.1379652790676328,0.0,0.0,0,1,1,1.0,3,0.1379652790676328,0.0,0.0,0,1,1,1.0,3,0.1379652790676328,0.0,0.0,0,1,1,1.0,3,0.1379652790676328,0.0,0.0,0,1,1,1.0,3,0.1379652790676328,0.0,0.0,0
diningroom,3,0419bc7b-5bd0-47fc-802a-69c21ee0c80b_LivingDiningRoom-33368,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0419bc7b-5bd0-47fc-802a-69c21ee0c80b_LivingDiningRoom-33368,1,True,True,False,True,False,0.003207299996574875,1,baseline_rollback,7.0,7.0,7.0,0,1,0.0,16,3.798801769765935,0.0,0.0,0,0,1,0.0,16,3.798801769765935,0.0,0.0,0,0,1,0.0,16,3.798801769765935,0.0,0.0,0,0,1,0.0,16,3.798801769765935,0.0,0.0,0,0,1,0.0,16,3.798801769765935,0.0,0.0,0
diningroom,4,06a619f2-8939-4188-9eb3-ce01717de2b0_DiningRoom-197500,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::06a619f2-8939-4188-9eb3-ce01717de2b0_DiningRoom-197500,1,True,True,False,True,False,0.0016219000026467256,1,baseline_rollback,0.0,0.0,0.0,0,1,0.0,5,0.6201281054566059,0.0,0.0,0,0,1,0.0,5,0.6201281054566059,0.0,0.0,0,0,1,0.0,5,0.6201281054566059,0.0,0.0,0,0,1,0.0,5,0.6201281054566059,0.0,0.0,0,0,1,0.0,5,0.6201281054566059,0.0,0.0,0
diningroom,5,0878fcd8-0934-4298-87a2-9813bd4c19c2_DiningRoom-26805,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0878fcd8-0934-4298-87a2-9813bd4c19c2_DiningRoom-26805,2,True,True,True,True,False,0.255415699997684,0,baseline_rollback,2.0,2.0,2.0,1,2,0.5,7,0.7543688527992389,0.0,0.0,0,0,2,0.0,2,0.12773103357361626,2.5676889193557906,1.353522238056352,2,0,2,0.0,2,0.12773103357361626,2.5676889193557906,1.716218819453657,2,1,2,0.5,7,0.7543688527992389,0.0,0.0,0,1,2,0.5,7,0.7543688527992389,0.0,0.0,0
diningroom,6,08c22a05-81e2-41f4-8e22-c707aa082bdd_DiningRoom-17995,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::08c22a05-81e2-41f4-8e22-c707aa082bdd_DiningRoom-17995,1,True,True,False,True,False,0.0032069000008050352,1,baseline_rollback,1.0,1.0,1.0,1,1,1.0,10,1.0267731909073161,0.0,0.0,0,1,1,1.0,10,1.0267731909073161,0.0,0.0,0,1,1,1.0,10,1.0267731909073161,0.0,0.0,0,1,1,1.0,10,1.0267731909073161,0.0,0.0,0,1,1,1.0,10,1.0267731909073161,0.0,0.0,0
diningroom,7,08cfec4b-56a0-43f0-8428-e31c210d8c6c_LivingDiningRoom-28046,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::08cfec4b-56a0-43f0-8428-e31c210d8c6c_LivingDiningRoom-28046,2,True,True,False,True,False,0.004890299998805858,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,15,2.6759162439169453,0.0,0.0,0,2,2,1.0,15,2.6759162439169453,0.0,0.0,0,2,2,1.0,15,2.6759162439169453,0.0,0.0,0,2,2,1.0,15,2.6759162439169453,0.0,0.0,0,2,2,1.0,15,2.6759162439169453,0.0,0.0,0
diningroom,8,0967e330-aa37-41d5-af14-04c9e8ea820c_LivingDiningRoom-629,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0967e330-aa37-41d5-af14-04c9e8ea820c_LivingDiningRoom-629,2,True,True,False,True,False,0.002879799998481758,2,baseline_rollback,11.0,11.0,11.0,0,2,0.0,18,3.4849628985742633,0.0,0.0,0,0,2,0.0,18,3.4849628985742633,0.0,0.0,0,0,2,0.0,18,3.4849628985742633,0.0,0.0,0,0,2,0.0,18,3.4849628985742633,0.0,0.0,0,0,2,0.0,18,3.4849628985742633,0.0,0.0,0
diningroom,9,0a28563b-19e4-4d67-8130-9a87a547daf6_DiningRoom-16628,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0a28563b-19e4-4d67-8130-9a87a547daf6_DiningRoom-16628,1,True,True,False,True,False,0.0012860000060754828,0,baseline_rollback,4.0,4.0,4.0,1,1,1.0,7,0.899451927378672,0.0,0.0,0,1,1,1.0,7,0.899451927378672,0.0,0.0,0,1,1,1.0,7,0.899451927378672,0.0,0.0,0,1,1,1.0,7,0.899451927378672,0.0,0.0,0,1,1,1.0,7,0.899451927378672,0.0,0.0,0
diningroom,10,0a77986b-5c04-41b9-8ee8-1ea301ccda3e_LivingDiningRoom-126918,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0a77986b-5c04-41b9-8ee8-1ea301ccda3e_LivingDiningRoom-126918,1,True,True,False,True,False,0.0034823000023607165,0,baseline_rollback,4.0,4.0,4.0,1,1,1.0,6,0.8939509539257913,0.0,0.0,0,1,1,1.0,6,0.8939509539257913,0.0,0.0,0,1,1,1.0,6,0.8939509539257913,0.0,0.0,0,1,1,1.0,6,0.8939509539257913,0.0,0.0,0,1,1,1.0,6,0.8939509539257913,0.0,0.0,0
diningroom,11,0a9c667d-033d-448c-b17c-dc55e6d3c386_DiningRoom-11628,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0a9c667d-033d-448c-b17c-dc55e6d3c386_DiningRoom-11628,2,True,True,False,True,False,0.0011787999974330887,1,baseline_rollback,0.0,0.0,0.0,1,2,0.5,5,1.6031097630559918,0.0,0.0,0,1,2,0.5,5,1.6031097630559918,0.0,0.0,0,1,2,0.5,5,1.6031097630559918,0.0,0.0,0,1,2,0.5,5,1.6031097630559918,0.0,0.0,0,1,2,0.5,5,1.6031097630559918,0.0,0.0,0
diningroom,12,0ec7ce97-e93d-4842-9c89-b947136bb393_DiningRoom-29864,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0ec7ce97-e93d-4842-9c89-b947136bb393_DiningRoom-29864,2,True,True,False,True,False,0.001984200003789738,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,9,1.8334794911852275,0.0,0.0,0,2,2,1.0,9,1.8334794911852275,0.0,0.0,0,2,2,1.0,9,1.8334794911852275,0.0,0.0,0,2,2,1.0,9,1.8334794911852275,0.0,0.0,0,2,2,1.0,9,1.8334794911852275,0.0,0.0,0
diningroom,13,0f2b5258-2413-47c4-bbf6-106a74c1e1da_LivingDiningRoom-9790,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::0f2b5258-2413-47c4-bbf6-106a74c1e1da_LivingDiningRoom-9790,1,True,True,False,True,False,0.0030459000045084395,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,6,1.2762694905865537,0.0,0.0,0,1,1,1.0,6,1.2762694905865537,0.0,0.0,0,1,1,1.0,6,1.2762694905865537,0.0,0.0,0,1,1,1.0,6,1.2762694905865537,0.0,0.0,0,1,1,1.0,6,1.2762694905865537,0.0,0.0,0
